Tarposition(deg)	position(deg)	Current(A)
0.00000000 358.11029053 0.18901317
0.00000000 358.16525269 0.18858305
0.00000000 358.22018433 0.18827182
0.00000000 358.27508545 0.18822686
0.00000000 358.27508545 0.18820196
0.00000000 358.27508545 0.18838666
0.00000000 358.27508545 0.18835150
0.00000000 358.27508545 0.18873870
0.00000000 358.27508545 0.18924585
0.00000000 358.27508545 0.18961231
0.00000000 358.27508545 0.18992709
0.00000000 358.27508545 0.19027589
0.00000000 358.27508545 0.19084512
0.00000000 358.27508545 0.19120364
0.00000000 358.27508545 0.19183020
0.00000000 358.33004761 0.19242159
0.00000000 358.33004761 0.19282499
0.00000000 358.33004761 0.19317347
0.00000000 358.33004761 0.19312365
0.00000000 358.33004761 0.19307478
0.00000000 358.33004761 0.19305298
0.00000000 358.33004761 0.19321996
0.00000000 358.33004761 0.19321217
0.00000000 358.33004761 0.19314900
0.00000000 358.33004761 0.19298495
0.00000000 358.33004761 0.19296150
0.00000000 358.33004761 0.19330834
0.00000000 358.33004761 0.19331351
0.00000000 358.33004761 0.19346769
0.00000000 358.33004761 0.19374907
0.00000000 358.33004761 0.19391392
0.00000000 358.33004761 0.19397403
0.00000000 358.33004761 0.19388394
0.00000000 358.33004761 0.19415270
0.00000000 358.38494873 0.19432923
0.00000000 358.38494873 0.19422935
0.00000000 358.38494873 0.19420727
0.00000000 358.38494873 0.19403382
0.00000000 358.38494873 0.19387959
0.00000000 358.38494873 0.19374405
0.00000000 358.38494873 0.19392382
0.00000000 358.38494873 0.19374987
0.00000000 358.43991089 0.19355993
0.00000000 358.43991089 0.19364202
0.00000000 358.43991089 0.19349502
0.00000000 358.43991089 0.19348525
0.00000000 358.43991089 0.19347490
0.00000000 358.43991089 0.19362867
0.00000000 358.43991089 0.19366497
0.00000000 358.43991089 0.19366069
0.00000000 358.43991089 0.19361719
0.00000000 358.43991089 0.19374013
0.00000000 358.43991089 0.19385807
0.00000000 358.43991089 0.19401285
0.00000000 358.43991089 0.19401062
0.00000000 358.43991089 0.19428764
0.00000000 358.43991089 0.19454063
0.00000000 358.43991089 0.19463141
0.00000000 358.43991089 0.19480053
0.00000000 358.49484253 0.19472258
0.00000000 358.49484253 0.19479187
0.00000000 358.49484253 0.19454142
0.00000000 358.49484253 0.19429195
0.00000000 358.49484253 0.19456440
0.00000000 358.49484253 0.19463581
0.00000000 358.49484253 0.19467400
0.00000000 358.49484253 0.19448543
0.00000000 358.49484253 0.19440044
0.00000000 358.49484253 0.19446461
0.00000000 358.49484253 0.19464551
0.00000000 358.49484253 0.19468583
0.00000000 358.49484253 0.19432491
0.00000000 358.54977417 0.19425955
0.00000000 358.54977417 0.19429459
0.00000000 358.54977417 0.19442812
0.00000000 358.54977417 0.19450937
0.00000000 358.54977417 0.19448322
0.00000000 358.54977417 0.19468617
0.00000000 358.54977417 0.19450906
0.00000000 358.54977417 0.19439761
0.00000000 358.54977417 0.19474904
0.00000000 358.54977417 0.19481295
0.00000000 358.54977417 0.19489163
0.00000000 358.54977417 0.19510128
0.00000000 358.54977417 0.19531955
0.00000000 358.54977417 0.19539011
0.00000000 358.54977417 0.19519484
0.00000000 358.54977417 0.19531174
0.00000000 358.54977417 0.19526263
0.00000000 358.60470581 0.19502166
0.00000000 358.60470581 0.19522905
0.00000000 358.60470581 0.19535273
0.00000000 358.60470581 0.19532469
0.00000000 358.60470581 0.19546337
0.00000000 358.60470581 0.19569273
0.00000000 358.60470581 0.19539666
0.00000000 358.60470581 0.19525395
0.00000000 358.60470581 0.19537017
0.00000000 358.60470581 0.19556913
0.00000000 358.60470581 0.19553618
0.00000000 358.60470581 0.19530794
0.00000000 358.60470581 0.19538112
0.00000000 358.60470581 0.19532178
0.00000000 358.60470581 0.19526774
0.00000000 358.60470581 0.19542442
0.00000000 358.65960693 0.19519410
0.00000000 358.65960693 0.19502947
0.00000000 358.65960693 0.19488242
0.00000000 358.65960693 0.19488622
0.00000000 358.65960693 0.19490339
0.00000000 358.65960693 0.19486247
0.00000000 358.65960693 0.19495945
0.00000000 358.65960693 0.19504237
0.00000000 358.65960693 0.19496824
0.00000000 358.65960693 0.19482706
0.00000000 358.65960693 0.19516976
0.00000000 358.71456909 0.19523466
0.00000000 358.71456909 0.19544460
0.00000000 358.71456909 0.19559701
0.00000000 358.71456909 0.19568004
0.00000000 358.71456909 0.19580303
0.00000000 358.71456909 0.19596267
0.00000000 358.71456909 0.19624108
0.00000000 358.71456909 0.19626759
0.00000000 358.71456909 0.19637319
0.00000000 358.71456909 0.19664617
0.00000000 358.71456909 0.19678691
0.00000000 358.71456909 0.19687901
0.00000000 358.71456909 0.19704160
0.00000000 358.71456909 0.19701910
0.00000000 358.71456909 0.19675705
0.00000000 358.71456909 0.19699420
0.00000000 358.71456909 0.19712561
0.00000000 358.71456909 0.19715899
0.00000000 358.71456909 0.19750914
0.00000000 358.71456909 0.19748369
0.00000000 358.71456909 0.19745430
0.00000000 358.71456909 0.19730493
0.00000000 358.71456909 0.19762230
0.00000000 358.71456909 0.19780946
0.00000000 358.71456909 0.19775905
0.00000000 358.71456909 0.19763564
0.00000000 358.71456909 0.19740742
0.00000000 358.71456909 0.19752923
0.00000000 358.71456909 0.19761948
0.00000000 358.71456909 0.19781236
0.00000000 358.71456909 0.19796400
0.00000000 358.71456909 0.19785863
0.00000000 358.71456909 0.19789512
0.00000000 358.71456909 0.19771971
0.00000000 358.71456909 0.19742154
0.00000000 358.71456909 0.19730718
0.00000000 358.71456909 0.19750857
0.00000000 358.71456909 0.19715469
0.00000000 358.71456909 0.19716676
0.00000000 358.71456909 0.19682728
0.00000000 358.71456909 0.19692746
0.00000000 358.71456909 0.19694254
0.00000000 358.71456909 0.19711338
0.00000000 358.71456909 0.19712567
0.00000000 358.71456909 0.19679314
0.00000000 358.71456909 0.19674182
0.00000000 358.71456909 0.19656947
0.00000000 358.71456909 0.19657211
0.00000000 358.71456909 0.19652514
0.00000000 358.71456909 0.19656453
0.00000000 358.71456909 0.19684400
0.00000000 358.71456909 0.19678926
0.00000000 358.71456909 0.19677810
0.00000000 358.71456909 0.19676556
0.00000000 358.71456909 0.19690031
0.00000000 358.71456909 0.19712861
0.00000000 358.71456909 0.19743825
0.00000000 358.71456909 0.19750302
0.00000000 358.71456909 0.19759996
0.00000000 358.71456909 0.19775112
0.00000000 358.71456909 0.19784185
0.00000000 358.71456909 0.19788180
0.00000000 358.71456909 0.19791618
0.00000000 358.71456909 0.19807260
0.00000000 358.71456909 0.19802284
0.00000000 358.71456909 0.19797890
0.00000000 358.71456909 0.19800866
0.00000000 358.71456909 0.19802666
0.00000000 358.71456909 0.19818839
0.00000000 358.71456909 0.19830289
0.00000000 358.71456909 0.19835182
0.00000000 358.71456909 0.19833933
0.00000000 358.71456909 0.19835377
0.00000000 358.71456909 0.19848850
0.00000000 358.71456909 0.19847487
0.00000000 358.71456909 0.19865200
0.00000000 358.71456909 0.19854948
0.00000000 358.71456909 0.19881390
0.00000000 358.71456909 0.19888233
0.00000000 358.71456909 0.19889493
0.00000000 358.71456909 0.19916850
0.00000000 358.71456909 0.19902091
0.00000000 358.71456909 0.19901803
0.00000000 358.71456909 0.19891632
0.00000000 358.71456909 0.19891967
0.00000000 358.71456909 0.19870177
0.00000000 358.71456909 0.19863491
0.00000000 358.71456909 0.19857079
0.00000000 358.71456909 0.19826572
0.00000000 358.71456909 0.19813579
0.00000000 358.71456909 0.19808465
0.00000000 358.71456909 0.19815442
0.00000000 358.71456909 0.19827864
0.00000000 358.71456909 0.19811895
0.00000000 358.71456909 0.19817778
0.00000000 358.71456909 0.19812214
0.00000000 358.71456909 0.19811335
0.00000000 358.71456909 0.19809505
0.00000000 358.71456909 0.19820158
0.00000000 358.71456909 0.19798836
0.00000000 358.71456909 0.19809407
0.00000000 358.71456909 0.19799690
0.00000000 358.71456909 0.19807841
0.00000000 358.71456909 0.19814938
0.00000000 358.71456909 0.19838600
0.00000000 358.71456909 0.19855337
0.00000000 358.71456909 0.19830506
0.00000000 358.71456909 0.19816497
0.00000000 358.71456909 0.19829488
0.00000000 358.71456909 0.19822440
0.00000000 358.71456909 0.19820730
0.00000000 358.71456909 0.19828714
0.00000000 358.71456909 0.19838776
0.00000000 358.71456909 0.19853947
0.00000000 358.71456909 0.19858342
0.00000000 358.71456909 0.19877163
0.00000000 358.71456909 0.19863681
0.00000000 358.71456909 0.19872221
0.00000000 358.71456909 0.19868840
0.00000000 358.71456909 0.19870813
0.00000000 358.71456909 0.19883591
0.00000000 358.71456909 0.19877551
0.00000000 358.71456909 0.19855207
0.00000000 358.71456909 0.19866265
0.00000000 358.71456909 0.19862533
0.00000000 358.71456909 0.19863091
0.00000000 358.71456909 0.19881523
0.00000000 358.71456909 0.19875585
0.00000000 358.71456909 0.19882576
0.00000000 358.71456909 0.19877099
0.00000000 358.71456909 0.19856904
0.00000000 358.71456909 0.19863415
0.00000000 358.71456909 0.19864497
0.00000000 358.71456909 0.19853695
0.00000000 358.71456909 0.19872704
0.00000000 358.71456909 0.19863130
0.00000000 358.71456909 0.19835955
0.00000000 358.71456909 0.19860925
0.00000000 358.71456909 0.19878754
0.00000000 358.71456909 0.19872881
0.00000000 358.71456909 0.19886261
0.00000000 358.71456909 0.19885735
0.00000000 358.71456909 0.19900332
0.00000000 358.71456909 0.19894929
0.00000000 358.71456909 0.19889568
0.00000000 358.71456909 0.19885249
0.00000000 358.71456909 0.19908036
0.00000000 358.71456909 0.19911334
0.00000000 358.71456909 0.19933559
0.00000000 358.71456909 0.19941533
0.00000000 358.71456909 0.19962162
0.00000000 358.71456909 0.19973089
0.00000000 358.71456909 0.19993716
0.00000000 358.71456909 0.19973412
0.00000000 358.71456909 0.19979727
0.00000000 358.71456909 0.19993278
0.00000000 358.76947021 0.20004484
0.00000000 358.76947021 0.19976309
0.00000000 358.76947021 0.19935513
0.00000000 358.76947021 0.19923471
0.00000000 358.76947021 0.19913329
0.00000000 358.76947021 0.19896607
0.00000000 358.76947021 0.19875942
0.00000000 358.76947021 0.19841067
0.00000000 358.76947021 0.19849430
0.00000000 358.76947021 0.19856542
0.00000000 358.76947021 0.19814688
0.00000000 358.76947021 0.19790700
0.00000000 358.76947021 0.19816305
0.00000000 358.76947021 0.19829541
0.00000000 358.76947021 0.19834512
0.00000000 358.76947021 0.19845480
0.00000000 358.76947021 0.19837962
0.00000000 358.76947021 0.19852570
0.00000000 358.76947021 0.19871405
0.00000000 358.76947021 0.19875523
0.00000000 358.76947021 0.19916259
0.00000000 358.76947021 0.19911763
0.00000000 358.76947021 0.19903432
0.00000000 358.76947021 0.19915570
0.00000000 358.76947021 0.19885117
0.00000000 358.76947021 0.19884987
0.00000000 358.76947021 0.19895095
0.00000000 358.76947021 0.19887362
0.00000000 358.76947021 0.19856592
0.00000000 358.76947021 0.19853236
0.00000000 358.76947021 0.19855811
0.00000000 358.76947021 0.19850549
0.00000000 358.76947021 0.19844434
0.00000000 358.76947021 0.19856244
0.00000000 358.76947021 0.19875574
0.00000000 358.76947021 0.19871631
0.00000000 358.76947021 0.19877788
0.00000000 358.76947021 0.19906460
0.00000000 358.76947021 0.19905742
0.00000000 358.76947021 0.19919547
0.00000000 358.76947021 0.19944608
0.00000000 358.76947021 0.19934991
0.00000000 358.76947021 0.19910122
0.00000000 358.76947021 0.19933759
0.00000000 358.76947021 0.19947234
0.00000000 358.76947021 0.19959216
0.00000000 358.76947021 0.19980767
0.00000000 358.76947021 0.19971298
0.00000000 358.76947021 0.19979329
0.00000000 358.76947021 0.19971229
0.00000000 358.76947021 0.19950709
0.00000000 358.76947021 0.19947404
0.00000000 358.76947021 0.19940008
0.00000000 358.76947021 0.19929820
0.00000000 358.76947021 0.19929330
0.00000000 358.76947021 0.19937399
0.00000000 358.76947021 0.19944762
0.00000000 358.76947021 0.19957250
0.00000000 358.76947021 0.19952928
0.00000000 358.76947021 0.19937761
0.00000000 358.76947021 0.19960204
0.00000000 358.76947021 0.19963931
0.00000000 358.76947021 0.19984081
0.00000000 358.76947021 0.19971186
0.00000000 358.76947021 0.19976014
0.00000000 358.76947021 0.19972226
0.00000000 358.76947021 0.19975385
0.00000000 358.76947021 0.19959015
0.00000000 358.76947021 0.19944671
0.00000000 358.76947021 0.19959892
0.00000000 358.76947021 0.19961183
0.00000000 358.76947021 0.19953187
0.00000000 358.76947021 0.19972092
0.00000000 358.76947021 0.19995227
0.00000000 358.76947021 0.20020106
0.00000000 358.76947021 0.20011586
0.00000000 358.76947021 0.20004354
0.00000000 358.76947021 0.19984978
0.00000000 358.76947021 0.20004229
0.00000000 358.76947021 0.19982937
0.00000000 358.76947021 0.19988877
0.00000000 358.76947021 0.20004113
0.00000000 358.76947021 0.19991317
0.00000000 358.76947021 0.19997105
0.00000000 358.76947021 0.19978872
0.00000000 358.76947021 0.19961709
0.00000000 358.76947021 0.19941799
0.00000000 358.76947021 0.19947653
0.00000000 358.76947021 0.19910575
0.00000000 358.76947021 0.19867149
0.00000000 358.76947021 0.19853529
0.00000000 358.76947021 0.19859760
0.00000000 358.76947021 0.19861104
0.00000000 358.76947021 0.19858506
0.00000000 358.76947021 0.19838384
0.00000000 358.76947021 0.19845071
0.00000000 358.76947021 0.19833799
0.00000000 358.76947021 0.19844437
0.00000000 358.76947021 0.19844653
0.00000000 358.76947021 0.19874497
0.00000000 358.76947021 0.19891380
0.00000000 358.76947021 0.19885558
0.00000000 358.76947021 0.19887893
0.00000000 358.76947021 0.19892377
0.00000000 358.76947021 0.19909361
0.00000000 358.76947021 0.19935951
0.00000000 358.76947021 0.19958632
0.00000000 358.76947021 0.19941910
0.00000000 358.76947021 0.19912489
0.00000000 358.76947021 0.19933976
0.00000000 358.76947021 0.19932701
0.00000000 358.76947021 0.19926775
0.00000000 358.76947021 0.19911216
0.00000000 358.76947021 0.19918060
0.00000000 358.76947021 0.19935645
0.00000000 358.76947021 0.19927035
0.00000000 358.76947021 0.19929540
0.00000000 358.82443237 0.19926561
0.00000000 358.82443237 0.19941376
0.00000000 358.82443237 0.19941290
0.00000000 358.82443237 0.19944376
0.00000000 358.82443237 0.19941367
0.00000000 358.82443237 0.19939980
0.00000000 358.82443237 0.19923641
0.00000000 358.82443237 0.19935125
0.00000000 358.82443237 0.19947404
0.00000000 358.82443237 0.19973494
0.00000000 358.82443237 0.19971511
0.00000000 358.82443237 0.19949891
0.00000000 358.82443237 0.19932443
0.00000000 358.82443237 0.19925164
0.00000000 358.82443237 0.19924690
0.00000000 358.82443237 0.19896659
0.00000000 358.82443237 0.19901589
0.00000000 358.82443237 0.19919570
0.00000000 358.82443237 0.19910295
0.00000000 358.82443237 0.19906570
0.00000000 358.82443237 0.19897889
0.00000000 358.82443237 0.19929680
0.00000000 358.82443237 0.19943896
0.00000000 358.82443237 0.19930126
0.00000000 358.82443237 0.19905145
0.00000000 358.82443237 0.19902115
0.00000000 358.82443237 0.19919455
0.00000000 358.82443237 0.19906463
0.00000000 358.82443237 0.19886628
0.00000000 358.82443237 0.19879563
0.00000000 358.82443237 0.19895972
0.00000000 358.82443237 0.19894987
0.00000000 358.82443237 0.19871590
0.00000000 358.82443237 0.19868116
0.00000000 358.82443237 0.19871500
0.00000000 358.82443237 0.19867536
0.00000000 358.82443237 0.19901918
0.00000000 358.82443237 0.19895312
0.00000000 358.82443237 0.19868049
0.00000000 358.82443237 0.19847238
0.00000000 358.82443237 0.19838972
0.00000000 358.82443237 0.19839236
0.00000000 358.82443237 0.19823945
0.00000000 358.82443237 0.19809681
0.00000000 358.82443237 0.19805607
0.00000000 358.82443237 0.19800432
0.00000000 358.82443237 0.19818033
0.00000000 358.82443237 0.19849773
0.00000000 358.82443237 0.19849512
0.00000000 358.82443237 0.19882143
0.00000000 358.82443237 0.19887264
0.00000000 358.82443237 0.19896629
0.00000000 358.82443237 0.19889593
0.00000000 358.82443237 0.19917019
0.00000000 358.82443237 0.19937223
0.00000000 358.82443237 0.19951814
0.00000000 358.82443237 0.19994010
0.00000000 358.82443237 0.19993071
0.00000000 358.82443237 0.20029476
0.00000000 358.82443237 0.20025177
0.00000000 358.82443237 0.20035636
0.00000000 358.82443237 0.20036925
0.00000000 358.82443237 0.20037082
0.00000000 358.82443237 0.20043984
0.00000000 358.82443237 0.20063590
0.00000000 358.82443237 0.20036536
0.00000000 358.82443237 0.20043664
0.00000000 358.82443237 0.20050724
0.00000000 358.82443237 0.20065114
0.00000000 358.82443237 0.20049639
0.00000000 358.82443237 0.20038290
0.00000000 358.82443237 0.20016111
0.00000000 358.82443237 0.19996552
0.00000000 358.82443237 0.19959357
0.00000000 358.82443237 0.19969131
0.00000000 358.82443237 0.19960949
0.00000000 358.82443237 0.19946332
0.00000000 358.82443237 0.19952281
0.00000000 358.82443237 0.19941767
0.00000000 358.82443237 0.19949980
0.00000000 358.82443237 0.19960047
0.00000000 358.82443237 0.19952238
0.00000000 358.82443237 0.19943368
0.00000000 358.82443237 0.19940349
0.00000000 358.82443237 0.19966565
0.00000000 358.82443237 0.19964111
0.00000000 358.82443237 0.19990845
0.00000000 358.82443237 0.19994681
0.00000000 358.82443237 0.19996800
0.00000000 358.82443237 0.20013885
0.00000000 358.82443237 0.19994360
0.00000000 358.82443237 0.19995959
0.00000000 358.82443237 0.19990782
0.00000000 358.82443237 0.19983521
0.00000000 358.87936401 0.19981784
0.00000000 358.87936401 0.19968751
0.00000000 358.87936401 0.19979656
0.00000000 358.87936401 0.19979931
0.00000000 358.87936401 0.19968304
0.00000000 358.87936401 0.19955772
0.00000000 358.87936401 0.19933295
0.00000000 358.87936401 0.19913399
0.00000000 358.87936401 0.19891794
0.00000000 358.87936401 0.19901502
0.00000000 358.87936401 0.19892125
0.00000000 358.87936401 0.19877732
0.00000000 358.87936401 0.19860339
0.00000000 358.87936401 0.19838747
0.00000000 358.87936401 0.19847262
0.00000000 358.87936401 0.19839168
0.00000000 358.87936401 0.19846439
0.00000000 358.87936401 0.19852059
0.00000000 358.87936401 0.19865642
0.00000000 358.87936401 0.19885974
0.00000000 358.87936401 0.19921042
0.00000000 358.87936401 0.19891088
0.00000000 358.87936401 0.19917038
0.00000000 358.87936401 0.19912596
0.00000000 358.87936401 0.19893783
0.00000000 358.87936401 0.19924764
0.00000000 358.87936401 0.19924842
0.00000000 358.87936401 0.19928624
0.00000000 358.87936401 0.19941169
0.00000000 358.87936401 0.19929533
0.00000000 358.87936401 0.19935741
0.00000000 358.87936401 0.19949427
0.00000000 358.87936401 0.19951472
0.00000000 358.87936401 0.19944254
0.00000000 358.87936401 0.19950207
0.00000000 358.87936401 0.19967310
0.00000000 358.87936401 0.19999811
0.00000000 358.87936401 0.19991437
0.00000000 358.87936401 0.19998279
0.00000000 358.87936401 0.20007895
0.00000000 358.87936401 0.20018683
0.00000000 358.87936401 0.20002785
0.00000000 358.87936401 0.19997571
0.00000000 358.87936401 0.20012006
0.00000000 358.87936401 0.20035560
0.00000000 358.87936401 0.20041530
0.00000000 358.87936401 0.20023762
0.00000000 358.87936401 0.20043334
0.00000000 358.87936401 0.20030092
0.00000000 358.87936401 0.20036907
0.00000000 358.87936401 0.20005599
0.00000000 358.87936401 0.19993064
0.00000000 358.87936401 0.19971868
0.00000000 358.87936401 0.19986874
0.00000000 358.87936401 0.19975077
0.00000000 358.87936401 0.19961216
0.00000000 358.87936401 0.19971991
0.00000000 358.87936401 0.19989133
0.00000000 358.87936401 0.19992092
0.00000000 358.87936401 0.20001486
0.00000000 358.87936401 0.19998646
0.00000000 358.87936401 0.19982292
0.00000000 358.93429565 0.19981734
0.00000000 358.93429565 0.19966583
0.00000000 358.93429565 0.19978230
0.00000000 358.93429565 0.19962226
0.00000000 358.93429565 0.19970490
0.00000000 358.93429565 0.19985901
0.00000000 358.93429565 0.19991450
0.00000000 358.93429565 0.20002133
0.00000000 358.93429565 0.20033899
0.00000000 358.93429565 0.20036431
0.00000000 358.93429565 0.20039879
0.00000000 358.93429565 0.20030795
0.00000000 358.93429565 0.20019698
0.00000000 358.93429565 0.20016296
0.00000000 358.93429565 0.20008823
0.00000000 358.93429565 0.20023200
0.00000000 358.93429565 0.20005301
0.00000000 358.98922729 0.19999938
0.00000000 358.98922729 0.19996653
0.00000000 358.98922729 0.20002763
0.00000000 358.98922729 0.20007594
0.00000000 358.98922729 0.19983000
0.00000000 358.98922729 0.19973640
0.00000000 358.98922729 0.19943517
0.00000000 358.98922729 0.19938721
0.00000000 358.98922729 0.19968607
0.00000000 358.98922729 0.19956340
0.00000000 358.98922729 0.19970757
0.00000000 358.98922729 0.19953190
0.00000000 358.98922729 0.19922924
0.00000000 358.98922729 0.19912878
0.00000000 358.98922729 0.19912592
0.00000000 358.98922729 0.19909169
0.00000000 358.98922729 0.19923639
0.00000000 358.98922729 0.19921207
0.00000000 358.98922729 0.19907346
0.00000000 358.98922729 0.19900338
0.00000000 358.98922729 0.19890226
0.00000000 358.98922729 0.19917127
0.00000000 358.98922729 0.19934268
0.00000000 358.98922729 0.19936530
0.00000000 358.98922729 0.19899267
0.00000000 358.98922729 0.19891243
0.00000000 358.98922729 0.19885534
0.00000000 358.98922729 0.19899958
0.00000000 358.98922729 0.19926301
0.00000000 358.98922729 0.19913764
0.00000000 358.98922729 0.19923425
0.00000000 358.98922729 0.19899049
0.00000000 358.98922729 0.19895130
0.00000000 358.98922729 0.19897947
0.00000000 358.98922729 0.19887981
0.00000000 358.98922729 0.19894849
0.00000000 358.98922729 0.19870739
0.00000000 358.98922729 0.19846050
0.00000000 358.98922729 0.19861667
0.00000000 358.98922729 0.19860990
0.00000000 358.98922729 0.19866523
0.00000000 358.98922729 0.19842920
0.00000000 358.98922729 0.19832085
0.00000000 358.98922729 0.19800298
0.00000000 358.98922729 0.19795769
0.00000000 358.98922729 0.19786388
0.00000000 358.98922729 0.19816594
0.00000000 358.98922729 0.19826680
0.00000000 358.98922729 0.19808041
0.00000000 358.98922729 0.19831122
0.00000000 358.98922729 0.19839317
0.00000000 358.98922729 0.19864398
0.00000000 358.98922729 0.19878504
0.00000000 358.98922729 0.19879320
0.00000000 358.98922729 0.19870810
0.00000000 358.98922729 0.19871074
0.00000000 358.98922729 0.19869979
0.00000000 358.98922729 0.19900045
0.00000000 358.98922729 0.19921799
0.00000000 358.98922729 0.19962806
0.00000000 358.98922729 0.19961561
0.00000000 358.98922729 0.19966185
0.00000000 358.98922729 0.19944325
0.00000000 358.98922729 0.19957753
0.00000000 358.98922729 0.19936714
0.00000000 358.98922729 0.19924077
0.00000000 358.98922729 0.19926648
0.00000000 358.98922729 0.19922115
0.00000000 358.98922729 0.19951826
0.00000000 358.98922729 0.19953829
0.00000000 358.98922729 0.19957682
0.00000000 358.98922729 0.19926108
0.00000000 358.98922729 0.19910134
0.00000000 358.98922729 0.19895428
0.00000000 358.98922729 0.19884585
0.00000000 358.98922729 0.19871461
0.00000000 358.98922729 0.19857885
0.00000000 358.98922729 0.19861527
0.00000000 358.98922729 0.19857836
0.00000000 358.98922729 0.19856359
0.00000000 358.98922729 0.19866493
0.00000000 359.04418945 0.19875294
0.00000000 359.04418945 0.19874769
0.00000000 359.04418945 0.19890548
0.00000000 359.04418945 0.19862421
0.00000000 359.04418945 0.19843435
0.00000000 359.04418945 0.19850014
0.00000000 359.04418945 0.19867672
0.00000000 359.04418945 0.19876032
0.00000000 359.04418945 0.19894740
0.00000000 359.04418945 0.19876234
0.00000000 359.04418945 0.19876797
0.00000000 359.04418945 0.19889832
0.00000000 359.04418945 0.19870880
0.00000000 359.04418945 0.19876379
0.00000000 359.04418945 0.19857392
0.00000000 359.04418945 0.19871469
0.00000000 359.04418945 0.19863616
0.00000000 359.04418945 0.19859344
0.00000000 359.04418945 0.19854598
0.00000000 359.04418945 0.19870096
0.00000000 359.04418945 0.19858374
0.00000000 359.04418945 0.19869693
0.00000000 359.04418945 0.19878955
0.00000000 359.04418945 0.19884150
0.00000000 359.04418945 0.19858907
0.00000000 359.04418945 0.19892012
0.00000000 359.04418945 0.19893889
0.00000000 359.04418945 0.19922312
0.00000000 359.04418945 0.19930196
0.00000000 359.04418945 0.19952410
0.00000000 359.04418945 0.19954966
0.00000000 359.04418945 0.19967869
0.00000000 359.04418945 0.19947781
0.00000000 359.04418945 0.19957139
0.00000000 359.04418945 0.19966207
0.00000000 359.04418945 0.19986598
0.00000000 359.04418945 0.19967085
0.00000000 359.04418945 0.19938757
0.00000000 359.04418945 0.19925605
0.00000000 359.04418945 0.19945627
0.00000000 359.04418945 0.19953583
0.00000000 359.04418945 0.19945544
0.00000000 359.04418945 0.19930543
0.00000000 359.04418945 0.19930902
0.00000000 359.04418945 0.19941266
0.00000000 359.04418945 0.19944458
0.00000000 359.04418945 0.19955297
0.00000000 359.04418945 0.19957745
0.00000000 359.04418945 0.19969422
0.00000000 359.04418945 0.19979624
0.00000000 359.04418945 0.19980350
0.00000000 359.04418945 0.19967391
0.00000000 359.04418945 0.19979458
0.00000000 359.04418945 0.19993660
0.00000000 359.04418945 0.19959413
0.00000000 359.04418945 0.19958210
0.00000000 359.04418945 0.19954197
0.00000000 359.04418945 0.19969374
0.00000000 359.04418945 0.19982226
0.00000000 359.04418945 0.19981222
0.00000000 359.04418945 0.19958255
0.00000000 359.04418945 0.19965394
0.00000000 359.04418945 0.19960126
0.00000000 359.04418945 0.19942306
0.00000000 359.04418945 0.19950108
0.00000000 359.04418945 0.19943418
0.00000000 359.04418945 0.19960360
0.00000000 359.04418945 0.19964252
0.00000000 359.04418945 0.19968815
0.00000000 359.04418945 0.19966926
0.00000000 359.04418945 0.19986747
0.00000000 359.04418945 0.19975251
0.00000000 359.04418945 0.19969115
0.00000000 359.04418945 0.19966398
0.00000000 359.04418945 0.19958843
0.00000000 359.04418945 0.19922915
0.00000000 359.04418945 0.19907083
0.00000000 359.04418945 0.19887187
0.00000000 359.04418945 0.19898510
0.00000000 359.04418945 0.19883232
0.00000000 359.04418945 0.19871429
0.00000000 359.04418945 0.19867638
0.00000000 359.04418945 0.19886704
0.00000000 359.04418945 0.19886053
0.00000000 359.04418945 0.19887795
0.00000000 359.04418945 0.19902402
0.00000000 359.04418945 0.19894907
0.00000000 359.04418945 0.19914089
0.00000000 359.04418945 0.19928859
0.00000000 359.04418945 0.19936213
0.00000000 359.04418945 0.19933873
0.00000000 359.04418945 0.19957139
0.00000000 359.04418945 0.19980301
0.00000000 359.04418945 0.19966620
0.00000000 359.04418945 0.19960074
0.00000000 359.04418945 0.19979779
0.00000000 359.04418945 0.19964981
0.00000000 359.04418945 0.19963849
0.00000000 359.04418945 0.19933398
0.00000000 359.04418945 0.19954330
0.00000000 359.04418945 0.19963594
0.00000000 359.04418945 0.19952896
0.00000000 359.04418945 0.19957158
0.00000000 359.04418945 0.19970043
0.00000000 359.04418945 0.19963187
0.00000000 359.04418945 0.19950187
0.00000000 359.04418945 0.19936946
0.00000000 359.04418945 0.19937401
0.00000000 359.04418945 0.19944574
0.00000000 359.04418945 0.19987696
0.00000000 359.04418945 0.19992012
0.00000000 359.04418945 0.19976048
0.00000000 359.09912109 0.19991726
0.00000000 359.09912109 0.19979429
0.00000000 359.09912109 0.19962488
0.00000000 359.09912109 0.19949831
0.00000000 359.09912109 0.19953741
0.00000000 359.09912109 0.19967283
0.00000000 359.09912109 0.19979733
0.00000000 359.09912109 0.19972417
0.00000000 359.09912109 0.19983320
0.00000000 359.09912109 0.19983074
0.00000000 359.09912109 0.19983190
0.00000000 359.09912109 0.19991569
0.00000000 359.09912109 0.19984227
0.00000000 359.09912109 0.19985022
0.00000000 359.09912109 0.19978917
0.00000000 359.09912109 0.19962926
0.00000000 359.09912109 0.19976521
0.00000000 359.09912109 0.19976078
0.00000000 359.09912109 0.20000418
0.00000000 359.09912109 0.19980817
0.00000000 359.09912109 0.19964486
